photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1263323,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778532756_476ECM_N0590204NCAM00347_10_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263324,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778532756_476ECM_N0590204NCAM00347_01_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263325,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778532756_476ECM_N0590204NCAM00347_07_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263326,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778532756_476ECM_N0590204NCAM00347_04_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263334,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_08_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263351,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_09_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263352,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_07_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263353,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_06_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263354,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_03_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263356,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_02_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263357,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_01_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263360,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_04_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263363,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLF_1257_0778533371_229ECM_N0590204NCAM00709_05_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263380,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527009_800ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263381,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527019_284ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263390,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527404_933ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263398,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527083_816ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263492,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527001_176ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263493,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527027_862ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263494,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527279_816ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263495,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527329_800ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263497,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527031_895ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263498,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527036_770ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263499,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527088_659ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263500,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527254_800ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263505,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527040_784ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263506,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527044_784ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263507,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527053_849ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263508,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527066_770ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263509,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527075_770ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263510,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527079_800ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263511,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527230_132ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263512,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527304_802ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263513,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527354_816ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263514,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527379_800ECM_N0590204NCAM00518_00_2I3J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263515,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527005_770ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263516,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527013_899ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263517,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527023_784ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263518,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527048_895ECM_N0590204NCAM00521_00_2I4J02_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263519,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527057_865ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263520,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527061_880ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263521,1257,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NLG_1257_0778527070_885ECM_N0590204NCAM00521_00_2I4J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263314,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_04_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263317,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_07_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263320,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_06_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263322,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778532756_476ECM_N0590204NCAM00347_10_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263328,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778532756_476ECM_N0590204NCAM00347_07_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263329,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778532756_476ECM_N0590204NCAM00347_01_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263330,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778532756_476ECM_N0590204NCAM00347_04_195J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263332,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_09_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263333,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_08_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263335,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_05_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263362,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_02_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263365,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_03_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263366,1257,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/ncam/NRF_1257_0778533371_229ECM_N0590204NCAM00709_01_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263377,1257,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZR7_1257_0778526804_769EBY_N0590204ZCAM01014_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263401,1257,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZR2_1257_0778526883_769ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263402,1257,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZR7_1257_0778526804_769ECM_N0590204ZCAM01014_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263432,1257,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZR2_1257_0778526826_803ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263433,1257,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZR2_1257_0778526857_770ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263375,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL7_1257_0778526804_769EBY_N0590204ZCAM01014_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263376,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533984_122ECM_N0590204ZCAM05066_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263379,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533984_122EBY_N0590204ZCAM05066_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263382,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533829_124EBY_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263385,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533940_304EBY_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263386,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533957_200EBY_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263389,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778534045_458EBY_N0590204ZCAM05067_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263392,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL7_1257_0778526804_769ECM_N0590204ZCAM01014_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263399,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL6_1257_0778526857_770ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263400,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL6_1257_0778526883_769ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263431,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL6_1257_0778526826_803ECM_N0590204ZCAM01014_034080J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263464,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533940_304ECM_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263465,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533957_200ECM_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263466,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778534045_458ECM_N0590204ZCAM05067_0340LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263496,1257,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/zcam/ZL0_1257_0778533829_124ECM_N0590204ZCAM05065_0480LMJ01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263315,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_09_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263319,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_04_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263336,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_01_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263337,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_06_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263338,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_07_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263339,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_08_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263340,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_10_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263341,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_11_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263342,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_12_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263358,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_03_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263359,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_02_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263367,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778533501_130ECM_N0590204FHAZ02008_05_095J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
1263393,1257,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01257/ids/edr/browse/fcam/FLF_1257_0778531356_599ECM_N0590204FHAZ00215_04_075J01_1200.jpg,2024-09-01,8,Perseverance,2021-02-18,2020-07-30,active
